,pct,crime,year,count,crime_category,pct_2
33615,123,ASSAULT 3 AND RELATED OFFENSES        ,2006,250.0,misdemeanor,
33616,123,INTOXICATED & IMPAIRED DRIVING              ,2006,127.0,misdemeanor,
33617,123,VEHICLE AND TRAFFIC LAWS              ,2006,19.0,misdemeanor,
33618,1,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,14.0,misdemeanor,
33619,1,MISDEMEANOR SEX CRIMES (4),2007,26.0,misdemeanor,
33620,1,MISDEMEANOR DANGEROUS DRUGS  (1),2007,38.0,misdemeanor,
33621,1,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,26.0,misdemeanor,
33622,1,PETIT LARCENY                         ,2007,1957.0,misdemeanor,
33623,1,ASSAULT 3 AND RELATED OFFENSES        ,2007,350.0,misdemeanor,
33624,1,INTOXICATED & IMPAIRED DRIVING              ,2007,246.0,misdemeanor,
33625,1,VEHICLE AND TRAFFIC LAWS              ,2007,64.0,misdemeanor,
33626,5,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,19.0,misdemeanor,
33627,5,MISDEMEANOR SEX CRIMES (4),2007,19.0,misdemeanor,
33628,5,MISDEMEANOR DANGEROUS DRUGS  (1),2007,164.0,misdemeanor,
33629,5,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,34.0,misdemeanor,
33630,5,PETIT LARCENY                         ,2007,859.0,misdemeanor,
33631,5,ASSAULT 3 AND RELATED OFFENSES        ,2007,322.0,misdemeanor,
33632,5,INTOXICATED & IMPAIRED DRIVING              ,2007,29.0,misdemeanor,
33633,5,VEHICLE AND TRAFFIC LAWS              ,2007,38.0,misdemeanor,
33634,6,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,72.0,misdemeanor,
33635,6,MISDEMEANOR SEX CRIMES (4),2007,16.0,misdemeanor,
33636,6,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1200.0,misdemeanor,
33637,6,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,43.0,misdemeanor,
33638,6,PETIT LARCENY                         ,2007,1501.0,misdemeanor,
33639,6,ASSAULT 3 AND RELATED OFFENSES        ,2007,311.0,misdemeanor,
33640,6,INTOXICATED & IMPAIRED DRIVING              ,2007,116.0,misdemeanor,
33641,6,VEHICLE AND TRAFFIC LAWS              ,2007,31.0,misdemeanor,
33642,7,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,23.0,misdemeanor,
33643,7,MISDEMEANOR SEX CRIMES (4),2007,32.0,misdemeanor,
33644,7,MISDEMEANOR DANGEROUS DRUGS  (1),2007,530.0,misdemeanor,
33645,7,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,94.0,misdemeanor,
33646,7,PETIT LARCENY                         ,2007,629.0,misdemeanor,
33647,7,ASSAULT 3 AND RELATED OFFENSES        ,2007,468.0,misdemeanor,
33648,7,INTOXICATED & IMPAIRED DRIVING              ,2007,119.0,misdemeanor,
33649,7,VEHICLE AND TRAFFIC LAWS              ,2007,25.0,misdemeanor,
33650,9,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,77.0,misdemeanor,
33651,9,MISDEMEANOR SEX CRIMES (4),2007,34.0,misdemeanor,
33652,9,MISDEMEANOR DANGEROUS DRUGS  (1),2007,526.0,misdemeanor,
33653,9,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,128.0,misdemeanor,
33654,9,PETIT LARCENY                         ,2007,1545.0,misdemeanor,
33655,9,ASSAULT 3 AND RELATED OFFENSES        ,2007,485.0,misdemeanor,
33656,9,INTOXICATED & IMPAIRED DRIVING              ,2007,35.0,misdemeanor,
33657,9,VEHICLE AND TRAFFIC LAWS              ,2007,26.0,misdemeanor,
33658,10,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,6.0,misdemeanor,
33659,10,MISDEMEANOR SEX CRIMES (4),2007,36.0,misdemeanor,
33660,10,MISDEMEANOR DANGEROUS DRUGS  (1),2007,314.0,misdemeanor,
33661,10,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,44.0,misdemeanor,
33662,10,PETIT LARCENY                         ,2007,807.0,misdemeanor,
33663,10,ASSAULT 3 AND RELATED OFFENSES        ,2007,427.0,misdemeanor,
33664,10,INTOXICATED & IMPAIRED DRIVING              ,2007,183.0,misdemeanor,
33665,10,VEHICLE AND TRAFFIC LAWS              ,2007,35.0,misdemeanor,
33666,13,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,59.0,misdemeanor,
33667,13,MISDEMEANOR SEX CRIMES (4),2007,115.0,misdemeanor,
33668,13,MISDEMEANOR DANGEROUS DRUGS  (1),2007,276.0,misdemeanor,
33669,13,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,65.0,misdemeanor,
33670,13,PETIT LARCENY                         ,2007,1975.0,misdemeanor,
33671,13,ASSAULT 3 AND RELATED OFFENSES        ,2007,535.0,misdemeanor,
33672,13,INTOXICATED & IMPAIRED DRIVING              ,2007,72.0,misdemeanor,
33673,13,VEHICLE AND TRAFFIC LAWS              ,2007,75.0,misdemeanor,
33674,14,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,29.0,misdemeanor,
33675,14,MISDEMEANOR SEX CRIMES (4),2007,174.0,misdemeanor,
33676,14,MISDEMEANOR DANGEROUS DRUGS  (1),2007,668.0,misdemeanor,
33677,14,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,138.0,misdemeanor,
33678,14,PETIT LARCENY                         ,2007,4446.0,misdemeanor,
33679,14,ASSAULT 3 AND RELATED OFFENSES        ,2007,704.0,misdemeanor,
33680,14,INTOXICATED & IMPAIRED DRIVING              ,2007,112.0,misdemeanor,
33681,14,VEHICLE AND TRAFFIC LAWS              ,2007,70.0,misdemeanor,
33682,17,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,1.0,misdemeanor,
33683,17,MISDEMEANOR SEX CRIMES (4),2007,41.0,misdemeanor,
33684,17,MISDEMEANOR DANGEROUS DRUGS  (1),2007,53.0,misdemeanor,
33685,17,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,16.0,misdemeanor,
33686,17,PETIT LARCENY                         ,2007,697.0,misdemeanor,
33687,17,ASSAULT 3 AND RELATED OFFENSES        ,2007,266.0,misdemeanor,
33688,17,INTOXICATED & IMPAIRED DRIVING              ,2007,156.0,misdemeanor,
33689,17,VEHICLE AND TRAFFIC LAWS              ,2007,56.0,misdemeanor,
33690,18,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,23.0,misdemeanor,
33691,18,MISDEMEANOR SEX CRIMES (4),2007,69.0,misdemeanor,
33692,18,MISDEMEANOR DANGEROUS DRUGS  (1),2007,417.0,misdemeanor,
33693,18,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,29.0,misdemeanor,
33694,18,PETIT LARCENY                         ,2007,1768.0,misdemeanor,
33695,18,ASSAULT 3 AND RELATED OFFENSES        ,2007,510.0,misdemeanor,
33696,18,INTOXICATED & IMPAIRED DRIVING              ,2007,62.0,misdemeanor,
33697,18,VEHICLE AND TRAFFIC LAWS              ,2007,67.0,misdemeanor,
33698,19,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,67.0,misdemeanor,
33699,19,MISDEMEANOR SEX CRIMES (4),2007,51.0,misdemeanor,
33700,19,MISDEMEANOR DANGEROUS DRUGS  (1),2007,105.0,misdemeanor,
33701,19,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,32.0,misdemeanor,
33702,19,PETIT LARCENY                         ,2007,1895.0,misdemeanor,
33703,19,ASSAULT 3 AND RELATED OFFENSES        ,2007,366.0,misdemeanor,
33704,19,INTOXICATED & IMPAIRED DRIVING              ,2007,237.0,misdemeanor,
33705,19,VEHICLE AND TRAFFIC LAWS              ,2007,75.0,misdemeanor,
33706,20,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,18.0,misdemeanor,
33707,20,MISDEMEANOR SEX CRIMES (4),2007,36.0,misdemeanor,
33708,20,MISDEMEANOR DANGEROUS DRUGS  (1),2007,184.0,misdemeanor,
33709,20,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,20.0,misdemeanor,
33710,20,PETIT LARCENY                         ,2007,896.0,misdemeanor,
33711,20,ASSAULT 3 AND RELATED OFFENSES        ,2007,328.0,misdemeanor,
33712,20,INTOXICATED & IMPAIRED DRIVING              ,2007,113.0,misdemeanor,
33713,20,VEHICLE AND TRAFFIC LAWS              ,2007,40.0,misdemeanor,
33714,22,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,1.0,misdemeanor,
33715,22,MISDEMEANOR SEX CRIMES (4),2007,3.0,misdemeanor,
33716,22,MISDEMEANOR DANGEROUS DRUGS  (1),2007,126.0,misdemeanor,
33717,22,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,1.0,misdemeanor,
33718,22,PETIT LARCENY                         ,2007,72.0,misdemeanor,
33719,22,ASSAULT 3 AND RELATED OFFENSES        ,2007,20.0,misdemeanor,
33720,22,INTOXICATED & IMPAIRED DRIVING              ,2007,1.0,misdemeanor,
33721,22,VEHICLE AND TRAFFIC LAWS              ,2007,5.0,misdemeanor,
33722,23,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,20.0,misdemeanor,
33723,23,MISDEMEANOR SEX CRIMES (4),2007,51.0,misdemeanor,
33724,23,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1073.0,misdemeanor,
33725,23,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,129.0,misdemeanor,
33726,23,PETIT LARCENY                         ,2007,651.0,misdemeanor,
33727,23,ASSAULT 3 AND RELATED OFFENSES        ,2007,755.0,misdemeanor,
33728,23,INTOXICATED & IMPAIRED DRIVING              ,2007,52.0,misdemeanor,
33729,23,VEHICLE AND TRAFFIC LAWS              ,2007,71.0,misdemeanor,
33730,24,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,16.0,misdemeanor,
33731,24,MISDEMEANOR SEX CRIMES (4),2007,27.0,misdemeanor,
33732,24,MISDEMEANOR DANGEROUS DRUGS  (1),2007,596.0,misdemeanor,
33733,24,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,28.0,misdemeanor,
33734,24,PETIT LARCENY                         ,2007,1113.0,misdemeanor,
33735,24,ASSAULT 3 AND RELATED OFFENSES        ,2007,403.0,misdemeanor,
33736,24,INTOXICATED & IMPAIRED DRIVING              ,2007,40.0,misdemeanor,
33737,24,VEHICLE AND TRAFFIC LAWS              ,2007,28.0,misdemeanor,
33738,25,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,24.0,misdemeanor,
33739,25,MISDEMEANOR SEX CRIMES (4),2007,35.0,misdemeanor,
33740,25,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1709.0,misdemeanor,
33741,25,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,122.0,misdemeanor,
33742,25,PETIT LARCENY                         ,2007,909.0,misdemeanor,
33743,25,ASSAULT 3 AND RELATED OFFENSES        ,2007,593.0,misdemeanor,
33744,25,INTOXICATED & IMPAIRED DRIVING              ,2007,255.0,misdemeanor,
33745,25,VEHICLE AND TRAFFIC LAWS              ,2007,67.0,misdemeanor,
33746,26,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,12.0,misdemeanor,
33747,26,MISDEMEANOR SEX CRIMES (4),2007,31.0,misdemeanor,
33748,26,MISDEMEANOR DANGEROUS DRUGS  (1),2007,320.0,misdemeanor,
33749,26,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,63.0,misdemeanor,
33750,26,PETIT LARCENY                         ,2007,569.0,misdemeanor,
33751,26,ASSAULT 3 AND RELATED OFFENSES        ,2007,288.0,misdemeanor,
33752,26,INTOXICATED & IMPAIRED DRIVING              ,2007,46.0,misdemeanor,
33753,26,VEHICLE AND TRAFFIC LAWS              ,2007,112.0,misdemeanor,
33754,28,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,5.0,misdemeanor,
33755,28,MISDEMEANOR SEX CRIMES (4),2007,40.0,misdemeanor,
33756,28,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1243.0,misdemeanor,
33757,28,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,67.0,misdemeanor,
33758,28,PETIT LARCENY                         ,2007,725.0,misdemeanor,
33759,28,ASSAULT 3 AND RELATED OFFENSES        ,2007,431.0,misdemeanor,
33760,28,INTOXICATED & IMPAIRED DRIVING              ,2007,51.0,misdemeanor,
33761,28,VEHICLE AND TRAFFIC LAWS              ,2007,82.0,misdemeanor,
33762,30,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,13.0,misdemeanor,
33763,30,MISDEMEANOR SEX CRIMES (4),2007,36.0,misdemeanor,
33764,30,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1236.0,misdemeanor,
33765,30,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,115.0,misdemeanor,
33766,30,PETIT LARCENY                         ,2007,371.0,misdemeanor,
33767,30,ASSAULT 3 AND RELATED OFFENSES        ,2007,521.0,misdemeanor,
33768,30,INTOXICATED & IMPAIRED DRIVING              ,2007,83.0,misdemeanor,
33769,30,VEHICLE AND TRAFFIC LAWS              ,2007,501.0,misdemeanor,
33770,32,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,20.0,misdemeanor,
33771,32,MISDEMEANOR SEX CRIMES (4),2007,42.0,misdemeanor,
33772,32,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1273.0,misdemeanor,
33773,32,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,118.0,misdemeanor,
33774,32,PETIT LARCENY                         ,2007,538.0,misdemeanor,
33775,32,ASSAULT 3 AND RELATED OFFENSES        ,2007,877.0,misdemeanor,
33776,32,INTOXICATED & IMPAIRED DRIVING              ,2007,88.0,misdemeanor,
33777,32,VEHICLE AND TRAFFIC LAWS              ,2007,47.0,misdemeanor,
33778,33,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,22.0,misdemeanor,
33779,33,MISDEMEANOR SEX CRIMES (4),2007,50.0,misdemeanor,
33780,33,MISDEMEANOR DANGEROUS DRUGS  (1),2007,2373.0,misdemeanor,
33781,33,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,102.0,misdemeanor,
33782,33,PETIT LARCENY                         ,2007,600.0,misdemeanor,
33783,33,ASSAULT 3 AND RELATED OFFENSES        ,2007,496.0,misdemeanor,
33784,33,INTOXICATED & IMPAIRED DRIVING              ,2007,78.0,misdemeanor,
33785,33,VEHICLE AND TRAFFIC LAWS              ,2007,85.0,misdemeanor,
33786,34,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,19.0,misdemeanor,
33787,34,MISDEMEANOR SEX CRIMES (4),2007,46.0,misdemeanor,
33788,34,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1544.0,misdemeanor,
33789,34,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,106.0,misdemeanor,
33790,34,PETIT LARCENY                         ,2007,616.0,misdemeanor,
33791,34,ASSAULT 3 AND RELATED OFFENSES        ,2007,555.0,misdemeanor,
33792,34,INTOXICATED & IMPAIRED DRIVING              ,2007,152.0,misdemeanor,
33793,34,VEHICLE AND TRAFFIC LAWS              ,2007,69.0,misdemeanor,
33794,40,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,36.0,misdemeanor,
33795,40,MISDEMEANOR SEX CRIMES (4),2007,83.0,misdemeanor,
33796,40,MISDEMEANOR DANGEROUS DRUGS  (1),2007,2407.0,misdemeanor,
33797,40,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,282.0,misdemeanor,
33798,40,PETIT LARCENY                         ,2007,1582.0,misdemeanor,
33799,40,ASSAULT 3 AND RELATED OFFENSES        ,2007,1227.0,misdemeanor,
33800,40,INTOXICATED & IMPAIRED DRIVING              ,2007,132.0,misdemeanor,
33801,40,VEHICLE AND TRAFFIC LAWS              ,2007,167.0,misdemeanor,
33802,41,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,42.0,misdemeanor,
33803,41,MISDEMEANOR SEX CRIMES (4),2007,49.0,misdemeanor,
33804,41,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1166.0,misdemeanor,
33805,41,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,69.0,misdemeanor,
33806,41,PETIT LARCENY                         ,2007,948.0,misdemeanor,
33807,41,ASSAULT 3 AND RELATED OFFENSES        ,2007,686.0,misdemeanor,
33808,41,INTOXICATED & IMPAIRED DRIVING              ,2007,57.0,misdemeanor,
33809,41,VEHICLE AND TRAFFIC LAWS              ,2007,62.0,misdemeanor,
33810,42,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,15.0,misdemeanor,
33811,42,MISDEMEANOR SEX CRIMES (4),2007,64.0,misdemeanor,
33812,42,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1433.0,misdemeanor,
33813,42,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,197.0,misdemeanor,
33814,42,PETIT LARCENY                         ,2007,1143.0,misdemeanor,
33815,42,ASSAULT 3 AND RELATED OFFENSES        ,2007,1021.0,misdemeanor,
33816,42,INTOXICATED & IMPAIRED DRIVING              ,2007,76.0,misdemeanor,
33817,42,VEHICLE AND TRAFFIC LAWS              ,2007,111.0,misdemeanor,
33818,43,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,36.0,misdemeanor,
33819,43,MISDEMEANOR SEX CRIMES (4),2007,79.0,misdemeanor,
33820,43,MISDEMEANOR DANGEROUS DRUGS  (1),2007,4076.0,misdemeanor,
33821,43,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,536.0,misdemeanor,
33822,43,PETIT LARCENY                         ,2007,1614.0,misdemeanor,
33823,43,ASSAULT 3 AND RELATED OFFENSES        ,2007,1539.0,misdemeanor,
33824,43,INTOXICATED & IMPAIRED DRIVING              ,2007,185.0,misdemeanor,
33825,43,VEHICLE AND TRAFFIC LAWS              ,2007,122.0,misdemeanor,
33826,44,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,47.0,misdemeanor,
33827,44,MISDEMEANOR SEX CRIMES (4),2007,92.0,misdemeanor,
33828,44,MISDEMEANOR DANGEROUS DRUGS  (1),2007,3903.0,misdemeanor,
33829,44,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,323.0,misdemeanor,
33830,44,PETIT LARCENY                         ,2007,1209.0,misdemeanor,
33831,44,ASSAULT 3 AND RELATED OFFENSES        ,2007,1301.0,misdemeanor,
33832,44,INTOXICATED & IMPAIRED DRIVING              ,2007,156.0,misdemeanor,
33833,44,VEHICLE AND TRAFFIC LAWS              ,2007,142.0,misdemeanor,
33834,45,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,37.0,misdemeanor,
33835,45,MISDEMEANOR SEX CRIMES (4),2007,54.0,misdemeanor,
33836,45,MISDEMEANOR DANGEROUS DRUGS  (1),2007,328.0,misdemeanor,
33837,45,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,60.0,misdemeanor,
33838,45,PETIT LARCENY                         ,2007,1000.0,misdemeanor,
33839,45,ASSAULT 3 AND RELATED OFFENSES        ,2007,497.0,misdemeanor,
33840,45,INTOXICATED & IMPAIRED DRIVING              ,2007,180.0,misdemeanor,
33841,45,VEHICLE AND TRAFFIC LAWS              ,2007,163.0,misdemeanor,
33842,46,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,30.0,misdemeanor,
33843,46,MISDEMEANOR SEX CRIMES (4),2007,72.0,misdemeanor,
33844,46,MISDEMEANOR DANGEROUS DRUGS  (1),2007,3218.0,misdemeanor,
33845,46,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,531.0,misdemeanor,
33846,46,PETIT LARCENY                         ,2007,1111.0,misdemeanor,
33847,46,ASSAULT 3 AND RELATED OFFENSES        ,2007,1486.0,misdemeanor,
33848,46,INTOXICATED & IMPAIRED DRIVING              ,2007,204.0,misdemeanor,
33849,46,VEHICLE AND TRAFFIC LAWS              ,2007,83.0,misdemeanor,
33850,47,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,33.0,misdemeanor,
33851,47,MISDEMEANOR SEX CRIMES (4),2007,55.0,misdemeanor,
33852,47,MISDEMEANOR DANGEROUS DRUGS  (1),2007,2434.0,misdemeanor,
33853,47,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,158.0,misdemeanor,
33854,47,PETIT LARCENY                         ,2007,708.0,misdemeanor,
33855,47,ASSAULT 3 AND RELATED OFFENSES        ,2007,840.0,misdemeanor,
33856,47,INTOXICATED & IMPAIRED DRIVING              ,2007,149.0,misdemeanor,
33857,47,VEHICLE AND TRAFFIC LAWS              ,2007,79.0,misdemeanor,
33858,48,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,60.0,misdemeanor,
33859,48,MISDEMEANOR SEX CRIMES (4),2007,81.0,misdemeanor,
33860,48,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1286.0,misdemeanor,
33861,48,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,286.0,misdemeanor,
33862,48,PETIT LARCENY                         ,2007,1085.0,misdemeanor,
33863,48,ASSAULT 3 AND RELATED OFFENSES        ,2007,1214.0,misdemeanor,
33864,48,INTOXICATED & IMPAIRED DRIVING              ,2007,85.0,misdemeanor,
33865,48,VEHICLE AND TRAFFIC LAWS              ,2007,93.0,misdemeanor,
33866,49,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,21.0,misdemeanor,
33867,49,MISDEMEANOR SEX CRIMES (4),2007,40.0,misdemeanor,
33868,49,MISDEMEANOR DANGEROUS DRUGS  (1),2007,378.0,misdemeanor,
33869,49,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,52.0,misdemeanor,
33870,49,PETIT LARCENY                         ,2007,1006.0,misdemeanor,
33871,49,ASSAULT 3 AND RELATED OFFENSES        ,2007,593.0,misdemeanor,
33872,49,INTOXICATED & IMPAIRED DRIVING              ,2007,80.0,misdemeanor,
33873,49,VEHICLE AND TRAFFIC LAWS              ,2007,77.0,misdemeanor,
33874,50,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,11.0,misdemeanor,
33875,50,MISDEMEANOR SEX CRIMES (4),2007,24.0,misdemeanor,
33876,50,MISDEMEANOR DANGEROUS DRUGS  (1),2007,406.0,misdemeanor,
33877,50,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,25.0,misdemeanor,
33878,50,PETIT LARCENY                         ,2007,769.0,misdemeanor,
33879,50,ASSAULT 3 AND RELATED OFFENSES        ,2007,396.0,misdemeanor,
33880,50,INTOXICATED & IMPAIRED DRIVING              ,2007,84.0,misdemeanor,
33881,50,VEHICLE AND TRAFFIC LAWS              ,2007,56.0,misdemeanor,
33882,52,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,32.0,misdemeanor,
33883,52,MISDEMEANOR SEX CRIMES (4),2007,71.0,misdemeanor,
33884,52,MISDEMEANOR DANGEROUS DRUGS  (1),2007,2305.0,misdemeanor,
33885,52,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,115.0,misdemeanor,
33886,52,PETIT LARCENY                         ,2007,1198.0,misdemeanor,
33887,52,ASSAULT 3 AND RELATED OFFENSES        ,2007,1064.0,misdemeanor,
33888,52,INTOXICATED & IMPAIRED DRIVING              ,2007,138.0,misdemeanor,
33889,52,VEHICLE AND TRAFFIC LAWS              ,2007,104.0,misdemeanor,
33890,60,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,16.0,misdemeanor,
33891,60,MISDEMEANOR SEX CRIMES (4),2007,73.0,misdemeanor,
33892,60,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1020.0,misdemeanor,
33893,60,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,68.0,misdemeanor,
33894,60,PETIT LARCENY                         ,2007,1059.0,misdemeanor,
33895,60,ASSAULT 3 AND RELATED OFFENSES        ,2007,693.0,misdemeanor,
33896,60,INTOXICATED & IMPAIRED DRIVING              ,2007,133.0,misdemeanor,
33897,60,VEHICLE AND TRAFFIC LAWS              ,2007,60.0,misdemeanor,
33898,61,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,14.0,misdemeanor,
33899,61,MISDEMEANOR SEX CRIMES (4),2007,54.0,misdemeanor,
33900,61,MISDEMEANOR DANGEROUS DRUGS  (1),2007,469.0,misdemeanor,
33901,61,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,62.0,misdemeanor,
33902,61,PETIT LARCENY                         ,2007,1374.0,misdemeanor,
33903,61,ASSAULT 3 AND RELATED OFFENSES        ,2007,746.0,misdemeanor,
33904,61,INTOXICATED & IMPAIRED DRIVING              ,2007,152.0,misdemeanor,
33905,61,VEHICLE AND TRAFFIC LAWS              ,2007,67.0,misdemeanor,
33906,62,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,54.0,misdemeanor,
33907,62,MISDEMEANOR SEX CRIMES (4),2007,63.0,misdemeanor,
33908,62,MISDEMEANOR DANGEROUS DRUGS  (1),2007,225.0,misdemeanor,
33909,62,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,39.0,misdemeanor,
33910,62,PETIT LARCENY                         ,2007,1054.0,misdemeanor,
33911,62,ASSAULT 3 AND RELATED OFFENSES        ,2007,679.0,misdemeanor,
33912,62,INTOXICATED & IMPAIRED DRIVING              ,2007,131.0,misdemeanor,
33913,62,VEHICLE AND TRAFFIC LAWS              ,2007,69.0,misdemeanor,
33914,63,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,8.0,misdemeanor,
33915,63,MISDEMEANOR SEX CRIMES (4),2007,42.0,misdemeanor,
33916,63,MISDEMEANOR DANGEROUS DRUGS  (1),2007,218.0,misdemeanor,
33917,63,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,34.0,misdemeanor,
33918,63,PETIT LARCENY                         ,2007,1021.0,misdemeanor,
33919,63,ASSAULT 3 AND RELATED OFFENSES        ,2007,483.0,misdemeanor,
33920,63,INTOXICATED & IMPAIRED DRIVING              ,2007,129.0,misdemeanor,
33921,63,VEHICLE AND TRAFFIC LAWS              ,2007,36.0,misdemeanor,
33922,66,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,48.0,misdemeanor,
33923,66,MISDEMEANOR SEX CRIMES (4),2007,57.0,misdemeanor,
33924,66,MISDEMEANOR DANGEROUS DRUGS  (1),2007,192.0,misdemeanor,
33925,66,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,21.0,misdemeanor,
33926,66,PETIT LARCENY                         ,2007,833.0,misdemeanor,
33927,66,ASSAULT 3 AND RELATED OFFENSES        ,2007,509.0,misdemeanor,
33928,66,INTOXICATED & IMPAIRED DRIVING              ,2007,93.0,misdemeanor,
33929,66,VEHICLE AND TRAFFIC LAWS              ,2007,55.0,misdemeanor,
33930,67,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,17.0,misdemeanor,
33931,67,MISDEMEANOR SEX CRIMES (4),2007,93.0,misdemeanor,
33932,67,MISDEMEANOR DANGEROUS DRUGS  (1),2007,2008.0,misdemeanor,
33933,67,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,95.0,misdemeanor,
33934,67,PETIT LARCENY                         ,2007,929.0,misdemeanor,
33935,67,ASSAULT 3 AND RELATED OFFENSES        ,2007,1156.0,misdemeanor,
33936,67,INTOXICATED & IMPAIRED DRIVING              ,2007,106.0,misdemeanor,
